year,month,day ,GHI,hour,temp,dew_point,feels_like,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description,,
2020,1,4,2.743,1,286.11,277.03,284.87,1006,54,2.68,180,97,5,,
2020,1,4,-1.867,2,287.12,274.43,285.67,1004,42,4.47,206,100,5,,
2020,1,4,-3.085,3,284.43,278.1,283.31,1004,65,0.45,270,100,6,,
2020,1,4,-1.597,4,282.9,279.44,282.23,1004,79,1.79,258,100,6,,
2020,1,4,0.327,5,281.99,279.95,281.18,1005,87,1.79,221,100,6,,
2020,1,4,-0.802,6,282.08,280.53,280.58,1006,90,2.68,209,100,6,,
2020,1,4,-0.665,7,281.32,279.94,279.12,1007,91,3.58,197,100,6,,
2020,1,4,-0.533,8,280.86,279.64,279.13,1008,92,2.68,203,100,7,,
2020,1,4,0.215,9,280.42,279.05,277.79,1008,91,4.02,185,100,6,,
2020,1,4,0.687,10,280.14,278.77,277.69,1010,91,3.58,184,100,6,,
2020,1,4,0.013,11,280.41,278.88,279.87,1011,90,1.34,209,84,6,,
2020,1,4,-1.362,12,280.19,278.34,279.1,1013,88,1.79,249,74,6,,
2020,1,4,-1.805,13,279.64,277.8,279.64,1015,88,0.89,205,37,6,,
2020,1,4,-2.258,14,279.16,276.67,279.16,1017,84,0.45,303,27,3,,
2020,1,4,0.177,15,278.46,276.15,278.46,1018,85,0.45,229,7,1,,
2020,1,4,30.6,16,278.6,276.28,277.83,1020,85,1.34,200,25,6,,
2020,1,4,98.118,17,279.14,276.81,277.45,1021,85,2.24,215,40,3,,
2020,1,4,169.102,18,279.64,277.3,277.08,1023,85,3.58,214,48,6,,
2020,1,4,180.447,19,279.95,277.1,278.4,1024,82,2.24,194,53,4,,
2020,1,4,287.612,20,280.72,277.85,279.3,1024,82,2.24,204,69,6,,
2020,1,4,238.993,21,281.49,278.25,279.88,1024,80,2.68,213,50,6,,
2020,1,4,104.048,22,281.26,278.02,279.05,1025,80,3.58,190,53,6,,
2020,1,4,55.623,23,280.74,278.04,278.99,1026,83,2.68,189,52,6,,
2020,1,5,6.975,0,280.15,277.64,278.28,1026,84,2.68,202,51,6,,
2020,1,5,-1.018,1,279.56,277.56,277.58,1026,87,2.68,168,59,6,,
2020,1,5,-1.368,2,279.5,277.66,276.66,1026,88,4.02,267,56,6,,
2020,1,5,0.1,3,279.61,277.61,278.43,1026,87,1.79,184,64,6,,
2020,1,5,-2.682,4,279.97,277.8,278.07,1026,86,2.68,192,84,6,,
2020,1,5,-1.79,5,279.61,277.44,278.43,1026,86,1.79,192,94,6,,
2020,1,5,-0.483,6,279.45,277.12,278.79,1026,85,1.34,160,100,6,,
2020,1,5,-0.527,7,279.67,277.17,278.07,1026,84,2.24,183,98,5,,
2020,1,5,-1.407,8,279.68,277,278.08,1025,83,2.24,206,97,6,,
2020,1,5,-0.415,9,279.62,276.95,278.98,1024,83,1.34,190,99,6,,
2020,1,5,-0.482,10,279.56,277.06,279.56,1024,84,0.45,183,98,6,,
2020,1,5,-1.308,11,279.85,277.34,279.85,1023,84,0.89,189,98,6,,
2020,1,5,-0.838,12,279.27,277.43,279.27,1023,88,0.45,141,96,6,,
2020,1,5,-0.4,13,279.01,277.5,278.29,1022,90,1.34,183,91,6,,
2020,1,5,-1.207,14,279.04,277.53,277.77,1021,90,1.79,159,88,6,,
2020,1,5,0.352,15,278.73,277.06,278.73,1020,89,0.45,226,98,6,,
2020,1,5,10.212,16,278.74,277.07,277.98,1019,89,1.34,141,99,6,,
2020,1,5,20.118,17,279.16,277.33,277.91,1019,88,1.79,189,100,6,,
2020,1,5,35.848,18,279.28,277.61,277.25,1019,89,2.68,197,100,7,,
2020,1,5,58.325,19,279.45,278.09,277.13,1020,91,3.13,191,100,7,,
2020,1,5,75.352,20,279.55,278.03,277.57,1019,90,2.68,170,96,6,,
2020,1,5,124.867,21,280.31,278.62,279.24,1021,89,1.79,220,51,6,,
2020,1,5,99.8,22,281.14,278.94,280.7,1022,86,1.34,270,27,6,,
2020,1,5,74.312,23,281.05,278.52,280.09,1023,84,1.79,193,32,6,,
2020,1,6,6.475,0,281.12,277.15,281.12,1024,76,0.89,240,27,6,,
2020,1,6,-0.168,1,280.26,276.69,279.18,1025,78,1.79,193,65,4,,
2020,1,6,0.292,2,279.9,277.05,278.34,1026,82,2.24,203,93,5,,
2020,1,6,0.965,3,279.88,277.2,279.27,1026,83,1.34,214,96,6,,
2020,1,6,0.927,4,279.72,277.21,277.45,1026,84,3.13,196,100,5,,
2020,1,6,0.273,5,279.51,277.34,276.67,1026,86,4.02,188,100,6,,
2020,1,6,0.492,6,279.46,277.62,277.82,1027,88,2.24,195,100,6,,
2020,1,6,-0.867,7,279.36,277.52,277.7,1026,88,2.24,164,100,6,,
2020,1,6,-1.463,8,279.23,277.56,277.55,1026,89,2.24,181,100,6,,
2020,1,6,-1.123,9,278.83,277.32,277.53,1025,90,1.79,157,100,6,,
2020,1,6,-0.753,10,278.6,277.25,277.83,1024,91,1.34,176,100,6,,
2020,1,6,-0.355,11,278.35,277.31,277.54,1023,93,1.34,131,100,6,,
2020,1,6,0.355,12,278.47,277.58,278.47,1021,94,0.45,178,100,6,,
2020,1,6,0.455,13,279.11,278.07,277.04,1020,93,2.68,167,100,6,,
2020,1,6,0.437,14,279.67,278.62,278.5,1019,93,1.79,174,100,6,,
2020,1,6,0.337,15,280.37,279.32,278.24,1018,93,3.13,185,100,6,,
2020,1,6,6.212,16,280.74,279.68,279.33,1018,93,2.24,199,100,6,,
2020,1,6,19.822,17,281.42,280.36,278.61,1017,93,4.92,196,100,6,,
2020,1,6,33.085,18,281.74,280.83,279.41,1017,94,4.02,192,100,6,,
2020,1,6,50.008,19,282.26,281.35,280.52,1017,94,3.13,194,100,7,,
2020,1,6,60.583,20,282.86,281.94,281,1017,94,3.58,203,100,6,,
2020,1,6,56.593,21,283.17,282.09,282.66,1017,93,3.58,214,100,6,,
2020,1,6,94.688,22,283.2,282.28,282.72,1016,94,4.47,201,100,6,,
2020,1,6,41.698,23,283.31,282.39,282.84,1016,94,4.92,192,100,6,,
2020,1,7,3.467,0,283.48,282.56,283.02,1016,94,3.58,191,100,6,,
2020,1,7,0.07,1,283.52,282.6,283.07,1016,94,4.47,194,100,6,,
2020,1,7,-0.263,2,283.63,282.71,283.19,1017,94,3.58,197,100,6,,
2020,1,7,-0.267,3,283.54,282.62,283.09,1017,94,3.58,175,100,6,,
2020,1,7,-0.048,4,283.48,282.56,283.02,1017,94,4.02,198,100,6,,
2020,1,7,-0.357,5,283.38,282.46,282.91,1017,94,4.92,192,100,6,,
2020,1,7,-0.418,6,283.21,282.45,282.75,1017,95,3.13,182,100,6,,
2020,1,7,-0.032,7,283.14,282.38,281.58,1017,95,3.13,192,100,6,,
2020,1,7,-0.033,8,283.12,282.2,281.55,1016,94,3.13,190,100,6,,
2020,1,7,-0.077,9,283.09,282.17,281.28,1015,94,3.58,190,100,7,,
2020,1,7,0,10,282.96,282.04,281.63,1015,94,2.68,204,100,7,,
2020,1,7,-0.045,11,282.87,282.11,282.66,1015,95,1.34,197,100,7,,
2020,1,7,-0.202,12,282.88,281.96,280.81,1014,94,4.02,196,100,6,,
2020,1,7,-0.07,13,282.76,281.84,281.39,1014,94,2.68,192,100,6,,
2020,1,7,-0.287,14,282.72,281.65,281.34,1013,93,2.68,197,100,6,,
2020,1,7,0.058,15,282.52,281.45,281.79,1012,93,1.79,175,100,6,,
2020,1,7,6.713,16,282.68,281.61,281.3,1012,93,2.68,164,100,6,,
2020,1,7,45.63,17,282.86,281.62,282.64,1011,92,1.34,153,100,6,,
2020,1,7,94.297,18,283.33,281.93,282.78,1010,91,2.24,169,100,6,,
2020,1,7,147.13,19,283.84,281.94,283.26,1009,88,3.58,180,100,6,,
2020,1,7,153.052,20,284.6,281.99,283.99,1007,84,3.58,160,99,6,,
2020,1,7,136.897,21,285.03,281.88,284.39,1006,81,4.47,192,97,6,,
2020,1,7,73.963,22,285.5,281.97,284.85,1005,79,4.02,189,97,6,,
2020,1,7,12.037,23,285.25,281.54,284.55,1005,78,3.58,193,98,6,,
2020,1,8,3.602,0,284.24,281.64,283.6,1004,84,3.13,191,100,6,,
2020,1,8,-0.57,1,284.2,281.25,283.5,1004,82,4.92,199,100,6,,
2020,1,8,-0.482,2,283.49,281.25,282.83,1003,86,4.92,164,100,6,,
2020,1,8,-1.587,3,283.31,281.08,282.63,1003,86,3.58,199,100,6,,
2020,1,8,-1.292,4,282.61,281.05,280.69,1003,90,3.58,190,100,6,,
2020,1,8,-0.28,5,282.04,280.65,280.85,1003,91,2.24,196,96,6,,
2020,1,8,1.072,6,282.13,280.74,281.82,1004,91,1.34,229,78,6,,
2020,1,8,0.425,7,282.09,280.54,281.3,1004,90,1.79,215,59,7,,
2020,1,8,-1.028,8,281.33,279.46,280.02,1005,88,2.24,203,52,7,,
2020,1,8,-0.847,9,280.57,278.72,280.05,1005,88,1.34,188,52,7,,
2020,1,8,-0.862,10,280.27,278.42,279.71,1006,88,1.34,202,25,6,,
2020,1,8,-1.088,11,279.89,277.55,278.33,1007,85,2.24,196,41,6,,
2020,1,8,-0.608,12,279.63,277.46,278.99,1008,86,1.34,154,69,6,,
2020,1,8,-0.673,13,279.31,276.98,279.31,1008,85,0.89,219,93,6,,
2020,1,8,-1.463,14,279.15,276.82,277.9,1007,85,1.79,199,97,5,,
2020,1,8,-0.208,15,278.86,276.37,277.12,1008,84,2.24,200,92,6,,
2020,1,8,25.332,16,278.63,276.31,277.3,1008,85,1.79,218,88,8,,
2020,1,8,82.792,17,278.67,276.35,276.89,1009,85,2.24,212,96,6,,
2020,1,8,127.17,18,279.05,276.73,277.78,1009,85,1.79,173,83,6,,
2020,1,8,96.485,19,279.42,276.75,278.75,1010,83,1.34,223,87,6,,
2020,1,8,103.088,20,279.44,276.6,278.78,1010,82,1.34,196,97,5,,
2020,1,8,99.773,21,279.5,276.66,278.84,1010,82,1.34,215,100,6,,
2020,1,8,48.01,22,279.57,276.73,279.57,1009,82,0.45,288,100,6,,
2020,1,8,20.812,23,279.07,275.71,277.81,1010,79,1.79,241,100,6,,
2020,1,9,0.69,0,278.56,274.3,278.56,1010,74,0.89,214,100,6,,
2020,1,9,-1.803,1,278.11,274.24,278.11,1010,76,0.89,213,99,6,,
2020,1,9,-3.047,2,277.03,275.07,273.9,1011,87,3.58,356,99,6,,
2020,1,9,-2.082,3,276.15,274.67,275.05,1011,90,1.34,17,100,6,,
2020,1,9,-2.88,4,276.01,274.53,276.01,1012,90,0.89,60,98,6,,
2020,1,9,-0.487,5,275.25,274.09,273.39,1012,92,1.79,55,94,6,,
2020,1,9,-2.672,6,275.52,274.51,275.52,1013,93,0.45,359,88,5,,
2020,1,9,-1.788,7,274.87,273.86,274.87,1014,93,0.45,96,85,5,,
2020,1,9,-2.018,8,274.77,273.76,274.77,1014,93,0.45,312,59,10,,
2020,1,9,-0.722,9,274.47,273.61,274.47,1015,94,0.89,262,55,4,,
2020,1,9,1.935,10,274.37,273.51,274.37,1015,94,0.45,359,15,2,,
2020,1,9,0.918,11,275.01,274.15,275.01,1016,94,0.45,242,6,1,,
2020,1,9,0.572,12,275.26,274.4,274.05,1017,94,1.34,219,15,6,,
2020,1,9,-0.128,13,275.35,274.49,275.35,1017,94,0.45,359,54,6,,
2020,1,9,-0.4,14,275.52,274.65,275.52,1018,94,0.45,195,87,6,,
2020,1,9,-0.173,15,275.57,274.7,275.57,1018,94,0.89,160,94,6,,
2020,1,9,5.492,16,275.51,274.64,275.51,1019,94,0.89,160,97,6,,
2020,1,9,16.412,17,275.64,274.77,273.84,1020,94,1.79,83,99,7,,
2020,1,9,54.6,18,275.63,274.91,275.63,1021,95,0.45,160,100,6,,
2020,1,9,159.437,19,275.85,274.98,275.85,1021,94,0.45,160,99,6,,
2020,1,9,194.973,20,276.51,275.64,276.51,1022,94,0.89,160,98,6,,
2020,1,9,287.09,21,276.91,275.88,276.91,1021,93,0.45,160,92,6,,
2020,1,9,102.453,22,277.39,275.9,277.39,1022,90,0.89,160,91,6,,
2020,1,9,49.24,23,277.12,275.63,276.15,1022,90,1.34,99,97,6,,
2020,1,10,6.782,0,276.64,275.31,276.64,1023,91,0.89,62,99,6,,
2020,1,10,-2.8,1,275.9,274.73,274.77,1023,92,1.34,116,100,5,,
2020,1,10,-0.773,2,275.3,274.29,275.3,1024,93,0.45,204,99,5,,
2020,1,10,-0.172,3,275.42,274.56,275.42,1023,94,0.45,166,100,5,,
2020,1,10,-1.152,4,275.56,274.69,273.24,1023,94,2.24,188,100,5,,
2020,1,10,-1.6,5,275.32,274.46,275.32,1022,94,0.89,185,98,6,,
2020,1,10,-0.595,6,275.09,274.23,275.09,1023,94,0.45,185,83,4,,
2020,1,10,-0.612,7,274.81,274.1,274.81,1023,95,0.89,183,88,5,,
2020,1,10,0.093,8,274.94,274.08,274.94,1022,94,0.89,156,98,6,,
2020,1,10,0.39,9,275.31,274.45,275.31,1021,94,0.89,152,96,5,,
2020,1,10,-0.373,10,275.53,274.52,274.35,1020,93,1.34,125,100,5,,
2020,1,10,-0.493,11,275.65,274.63,274.49,1019,93,1.34,167,100,6,,
2020,1,10,-0.267,12,275.57,274.7,273.76,1018,94,1.79,156,99,6,,
2020,1,10,-0.13,13,275.64,274.77,274.48,1017,94,1.34,126,100,6,,
2020,1,10,0.405,14,275.78,274.61,274.01,1015,92,1.79,157,100,6,,
2020,1,10,0.392,15,276.12,274.8,274.4,1013,91,1.79,119,100,6,,
2020,1,10,4.937,16,276.2,275.03,275.11,1011,92,1.34,169,98,6,,
2020,1,10,12.195,17,276.38,275.51,276.38,1010,94,0.45,108,99,6,,
2020,1,10,36.79,18,276.56,275.84,275.52,1008,95,1.34,83,100,6,,
2020,1,10,66.033,19,277.12,276.39,276.15,1007,95,1.34,75,100,7,,
2020,1,10,70.267,20,277.66,276.93,276.76,1005,95,1.34,126,100,6,,
2020,1,10,108.037,21,278.81,278.07,277.06,1004,95,2.24,198,100,7,,
2020,1,10,192.172,22,279.53,278.33,275.7,1002,92,6.26,180,97,6,,
2020,1,10,37.828,23,279.98,278.62,277.02,1003,91,4.47,188,94,6,,
2020,1,11,4.958,0,279.63,278.43,277.66,1003,92,2.68,172,74,6,,
2020,1,11,0.197,1,279.35,278.3,276.72,1002,93,3.58,166,95,6,,
2020,1,11,0.208,2,279.49,278.44,276.89,1001,93,3.58,176,100,6,,
2020,1,11,0.103,3,279.81,278.76,277.56,1001,93,3.13,165,100,6,,
2020,1,11,-0.078,4,279.65,278.6,277.37,1001,93,3.13,162,100,6,,
2020,1,11,-0.108,5,279.69,278.49,276.66,1001,92,4.47,185,100,6,,
2020,1,11,0.245,6,279.64,278.59,276.83,1000,93,4.02,187,100,6,,
2020,1,11,-0.013,7,279.78,278.57,276.56,1000,92,4.92,175,100,6,,
2020,1,11,0.465,8,279.7,278.65,277.43,1000,93,3.13,195,100,6,,
2020,1,11,0.232,9,279.73,278.37,276.5,999,91,4.92,186,99,6,,
2020,1,11,0.78,10,279.73,278.37,277.19,999,91,3.58,192,94,6,,
2020,1,11,0.438,11,279.74,278.22,276.95,999,90,4.02,185,99,6,,
2020,1,11,-0.133,12,279.73,278.37,277.78,1000,91,2.68,201,100,6,,
2020,1,11,-0.128,13,279.76,278.71,279.76,1001,93,0.45,221,98,6,,
2020,1,11,-0.555,14,279.85,278.95,279.85,1002,94,0.45,217,87,6,,
2020,1,11,0.417,15,279.74,278.84,279.74,1003,94,0.45,282,67,6,,
2020,1,11,5.63,16,279.9,279,279.9,1005,94,0.45,340,82,6,,
2020,1,11,11.482,17,279.84,279.1,279.84,1007,95,0.89,342,90,6,,
2020,1,11,26.243,18,279.58,278.84,278.93,1008,95,1.34,102,80,7,,
2020,1,11,42.668,19,279.57,278.83,279.57,1009,95,0.89,166,79,7,,
2020,1,11,55.485,20,279.66,278.77,279.66,1010,94,0.45,180,97,6,,
2020,1,11,56.195,21,279.84,278.94,279.84,1010,94,0.45,180,85,7,,
2020,1,11,63.075,22,279.58,278.38,279.58,1010,92,0.45,336,95,7,,
2020,1,11,38.555,23,279.4,277.4,277.39,1011,87,2.68,198,99,6,,
2020,1,12,4.882,0,279.38,276.54,278.17,1011,82,1.79,200,100,6,,
2020,1,12,0.99,1,279.22,276.55,278.53,1012,83,1.34,203,100,5,,
2020,1,12,-1.118,2,279.16,276.67,277.91,1012,84,1.79,203,100,8,,
2020,1,12,-1.287,3,278.71,276.72,277.95,1013,87,1.34,249,100,6,,
2020,1,12,-0.348,4,277.97,276.31,277.11,1012,89,1.34,220,100,6,,
2020,1,12,0.102,5,278.11,276.77,277.27,1012,91,1.34,213,100,6,,
2020,1,12,-0.587,6,278.16,276.66,275.27,1011,90,3.58,214,100,6,,
2020,1,12,-0.157,7,277.61,276.43,276.12,1010,92,1.79,189,100,6,,
2020,1,12,0.548,8,277.27,276.24,274.85,1009,93,2.68,186,100,6,,
2020,1,12,0.993,9,277.34,276.31,275.81,1008,93,1.79,190,100,6,,
2020,1,12,0.75,10,277.56,276.38,276.65,1007,92,1.34,152,100,6,,
2020,1,12,0.805,11,277.56,276.22,274.85,1006,91,3.13,196,99,6,,
2020,1,12,0.265,12,277.64,276.3,275.68,1004,91,2.24,210,99,6,,
2020,1,12,1.425,13,277.97,276.63,275.04,1002,91,3.58,175,100,6,,
2020,1,12,-0.1,14,278.34,276.84,276.51,1001,90,2.24,189,96,6,,
2020,1,12,1.117,15,278.22,276.87,275.98,1000,91,2.68,186,99,6,,
2020,1,12,9.567,16,278.38,277.19,275.84,999,92,3.13,185,100,6,,
2020,1,12,28.183,17,278.77,277.42,278.02,998,91,1.34,203,100,6,,
2020,1,12,45.438,18,279.11,277.6,277.04,998,90,2.68,209,100,6,,
2020,1,12,65.358,19,279.1,277.43,276.71,998,89,3.13,196,93,6,,
2020,1,12,112.577,20,279.1,277.27,276.71,997,88,3.13,210,78,6,,
2020,1,12,26.77,21,279.36,277.2,279.36,997,86,0.89,192,63,6,,
2020,1,12,85.633,22,275.71,274.39,274.56,998,91,1.34,53,64,7,,
2020,1,12,63.87,23,275.67,274.65,272.24,999,93,3.58,77,75,7,,
2020,1,13,12.877,0,276.17,275,276.17,999,92,0.89,55,61,6,,
2020,1,13,0.842,1,276.5,274.86,273.94,999,89,2.68,202,46,6,,
2020,1,13,0.16,2,276.61,274.65,274.97,1000,87,1.79,208,31,6,,
2020,1,13,0.773,3,276.24,273.97,275.16,1001,85,1.34,195,28,6,,
2020,1,13,-0.015,4,276.01,273.41,274.9,1002,83,1.34,199,57,6,,
2020,1,13,-2.317,5,275.34,273.56,272.56,1003,88,2.68,15,71,6,,
2020,1,13,-1.34,6,274.02,272.77,272.65,1004,91,1.34,354,68,10,,
2020,1,13,-0.715,7,273.64,272.7,273.64,1005,93,0.45,66,49,6,,
2020,1,13,-1.092,8,273.63,272.82,273.63,1006,94,0.89,168,35,3,,
2020,1,13,-1.1,9,273.55,272.75,273.55,1007,94,0.89,98,40,3,,
2020,1,13,-1.052,10,273.64,272.83,273.64,1008,94,0.89,98,86,10,,
2020,1,13,-0.685,11,273.38,272.6,273.38,1009,94,0.45,202,92,10,,
2020,1,13,-1.315,12,273.47,272.68,272.02,1009,94,1.34,187,93,10,,
2020,1,13,-0.61,13,273.25,272.49,273.25,1009,94,0.89,230,98,10,,
2020,1,13,-0.402,14,273.42,272.64,273.42,1009,94,0.89,245,99,10,,
2020,1,13,0.042,15,273.45,272.54,273.45,1009,93,0.89,216,94,10,,
2020,1,13,10.745,16,273.65,272.71,273.65,1009,93,0.45,256,95,10,,
2020,1,13,57.248,17,273.69,272.75,273.69,1009,93,0.45,264,94,6,,
2020,1,13,44.508,18,274.02,273.03,272.65,1010,93,1.34,267,95,6,,
2020,1,13,30.238,19,274.08,273.09,274.08,1010,93,0.45,154,90,6,,
2020,1,13,42.223,20,274.11,273.25,274.11,1010,94,0.45,354,95,7,,
2020,1,13,55.025,21,274.05,273.2,272.68,1009,94,1.34,69,97,6,,
2020,1,13,44.683,22,274.03,273.18,272.66,1008,94,1.34,36,98,7,,
2020,1,13,28.667,23,273.86,273.02,273.86,1008,94,0.89,358,96,6,,
2020,1,14,4.167,0,273.52,272.73,273.52,1008,94,0.89,358,96,10,,
2020,1,14,-1.317,1,273,272.12,269.77,1008,93,2.68,339,89,10,,
2020,1,14,-1.51,2,272.53,271.53,270.25,1008,92,1.79,351,81,10,,
2020,1,14,-1.203,3,272.23,271.23,272.23,1008,92,0.45,12,98,10,,
2020,1,14,-1.028,4,272.08,271.08,269.73,1008,92,1.79,2,99,10,,
2020,1,14,-0.922,5,271.59,270.72,268.58,1008,93,2.24,10,99,5,,
2020,1,14,-0.463,6,271.56,270.69,269.13,1008,93,1.79,15,100,5,,
2020,1,14,-0.7,7,271.55,270.68,271.55,1009,93,0.89,9,99,10,,
2020,1,14,-0.48,8,271.28,270.41,269.55,1009,93,1.34,51,97,5,,
2020,1,14,-0.582,9,271.15,270.28,268.66,1009,93,1.79,37,99,10,,
2020,1,14,-0.775,10,271.03,270.17,271.03,1009,93,0.45,26,100,10,,
2020,1,14,-0.205,11,270.89,270.03,270.89,1009,93,0.45,16,99,10,,
2020,1,14,-0.377,12,270.71,269.72,268.15,1009,92,1.79,357,99,10,,
2020,1,14,-0.402,13,270.71,269.72,268.9,1009,92,1.34,47,98,10,,
2020,1,14,-0.352,14,270.73,269.74,270.73,1009,92,0.89,65,98,10,,
2020,1,14,0.133,15,270.74,269.75,270.74,1010,92,0.89,58,98,10,,
2020,1,14,6.89,16,270.86,269.87,270.86,1010,92,0.89,68,90,10,,
2020,1,14,9.743,17,271.05,270.06,269.29,1010,92,1.34,6,73,10,,
2020,1,14,23.68,18,270.96,270.1,268.44,1011,93,1.79,5,65,10,,
2020,1,14,55.915,19,270.91,269.92,267.78,1012,92,2.24,19,59,10,,
2020,1,14,47.963,20,271.38,270.25,269.66,1013,91,1.34,16,49,10,,
2020,1,14,79.355,21,271.44,270.31,271.44,1013,91,0.89,26,63,10,,
2020,1,14,126.942,22,271.85,270.72,270.19,1014,91,1.34,92,59,10,,
2020,1,14,78.627,23,272.01,270.61,269.65,1014,89,1.79,78,58,10,,
2020,1,15,14.322,0,271.62,270.23,271.62,1015,89,0.89,100,62,10,,
2020,1,15,-2.428,1,271.47,270.21,271.47,1015,90,0.89,123,93,10,,
2020,1,15,2.848,2,271.52,270.26,271.52,1014,90,0.45,167,99,5,,
2020,1,15,2.295,3,272.96,271.69,272.96,1015,90,0.89,168,100,5,,
2020,1,15,1.083,4,273.66,272.46,271.56,1014,91,1.79,166,100,10,,
2020,1,15,1.863,5,273.78,272.29,270.7,1014,89,2.68,185,100,5,,
2020,1,15,2.088,6,274.34,272.37,270.97,1013,86,3.13,207,100,5,,
2020,1,15,0.782,7,274.81,272.35,270.61,1014,83,4.47,195,100,6,,
2020,1,15,0.928,8,274.69,271.8,271.78,1014,80,2.68,190,94,5,,
2020,1,15,2.072,9,274.75,271.55,270.82,1014,78,4.02,195,75,4,,
2020,1,15,1.933,10,274.89,271.36,270.71,1014,76,4.47,187,56,6,,
2020,1,15,1.948,11,275.21,271.31,271.68,1013,74,3.58,176,46,3,,
2020,1,15,1.285,12,275.4,271.31,271.91,1013,73,3.58,183,27,6,,
2020,1,15,0.38,13,275.41,271.15,272.64,1012,72,2.68,175,100,6,,
2020,1,15,-1.148,14,275.33,270.92,271.83,1011,71,3.58,178,100,5,,
2020,1,15,-0.068,15,275.24,270.33,271.72,1010,68,3.58,163,100,5,,
2020,1,15,24.633,16,274.36,269.92,272.37,1010,70,1.79,105,100,5,,
2020,1,15,72.765,17,274.41,269.62,271.05,1009,68,3.13,92,100,5,,
2020,1,15,126.357,18,274.32,269.37,271.34,1007,67,2.68,90,100,5,,
2020,1,15,93.118,19,275.03,269.79,273.14,1007,66,1.79,143,100,5,,
2020,1,15,33.832,20,275.45,270.33,273.63,1004,67,1.79,120,100,6,,
2020,1,15,20.965,21,275.95,270.39,272.02,1002,65,4.47,82,100,6,,
2020,1,15,13.965,22,274.34,272.37,270.97,1000,86,3.13,98,100,6,,
2020,1,15,22.598,23,273.95,272.84,270.15,998,92,3.58,98,100,12,,
2020,1,16,7.223,0,274.94,272.6,271.69,996,84,3.13,105,100,7,,
2020,1,16,1.813,1,276.51,271.92,273.59,994,71,3.13,95,100,7,,
2020,1,16,1.628,2,276.81,271.83,276.81,995,69,0.45,61,100,6,,
2020,1,16,0.653,3,276.97,271.44,274.9,995,66,2.24,77,100,6,,
2020,1,16,-0.248,4,277.01,271.29,274.54,995,65,2.68,83,100,6,,
2020,1,16,-0.122,5,277.16,271.78,276.2,995,67,1.34,161,100,6,,
2020,1,16,-0.827,6,277.7,272.23,274.44,995,67,4.02,166,99,6,,
2020,1,16,2.002,7,278.07,272.54,277.23,997,67,1.34,188,100,6,,
2020,1,16,-0.12,8,278.21,273.02,276.35,998,69,2.24,160,100,6,,
2020,1,16,-0.593,9,278.1,273.1,277.26,998,70,1.34,175,100,6,,
2020,1,16,-0.64,10,278.18,273.75,278.18,999,73,0.89,148,99,6,,
2020,1,16,-1.743,11,277.92,273.5,277.92,1000,73,0.89,186,97,6,,
2020,1,16,-3.217,12,277.57,274.25,276.66,1000,79,1.34,183,98,6,,
2020,1,16,-1.812,13,276.78,274.17,276.78,1000,83,0.89,184,99,6,,
2020,1,16,-1.277,14,276.72,274.76,276.72,1001,87,0.45,178,98,6,,
2020,1,16,-0.595,15,276.59,275.11,274.94,1001,90,1.79,186,97,6,,
2020,1,16,23.237,16,276.25,274.77,276.25,1002,90,0.45,188,98,6,,
2020,1,16,92.032,17,276.32,274.84,274.13,1002,90,2.24,193,99,6,,
2020,1,16,183.868,18,277.13,275.33,275.57,1003,88,1.79,173,96,6,,
2020,1,16,277.088,19,278.28,275.8,277.46,1004,84,1.34,146,93,7,,
2020,1,16,213.633,20,279.24,275.52,279.24,1004,77,0.89,149,91,7,,
2020,1,16,266.337,21,279.94,274.04,277.72,1004,66,3.13,237,92,6,,
2020,1,16,149.99,22,279.92,273.16,279.32,1004,62,1.34,177,74,6,,
2020,1,16,90.03,23,279.76,272.83,278.6,1004,61,1.79,232,44,6,,
2020,1,17,2.65,0,279.11,272.67,279.11,1005,63,0.89,216,39,6,,
2020,1,17,-4.472,1,277.78,273.17,277.78,1005,72,0.45,269,28,6,,
2020,1,17,-5.775,2,276.5,274.22,276.5,1006,85,0.45,289,35,6,,
2020,1,17,-3.13,3,275.33,273.55,274.13,1006,88,1.34,168,53,6,,
2020,1,17,-0.258,4,275.03,273.41,275.03,1007,89,0.45,196,28,10,,
2020,1,17,-0.803,5,274.95,273.49,274.95,1008,90,0.45,182,18,2,,
2020,1,17,-0.27,6,275.13,273.82,275.13,1009,91,0.45,197,12,2,,
2020,1,17,-0.633,7,275.22,274.06,275.22,1010,92,0.89,181,10,6,,
2020,1,17,-0.588,8,275.2,274.04,275.2,1011,92,0.89,193,9,1,,
2020,1,17,-0.92,9,275.46,274.14,274.27,1012,91,1.34,198,10,6,,
2020,1,17,-1.788,10,275.45,274.13,273.63,1013,91,1.79,189,8,1,,
2020,1,17,-3.455,11,274.77,273.61,274.77,1014,92,0.89,192,7,1,,
2020,1,17,-2.69,12,274.17,273.04,274.17,1015,92,0.45,195,39,3,,
2020,1,17,-2.793,13,274.27,273.12,272.93,1016,92,1.34,293,75,4,,
2020,1,17,-0.702,14,273.8,272.84,273.8,1016,93,0.45,273,93,5,,
2020,1,17,0.263,15,274,273.15,272.62,1017,94,1.34,81,100,5,,
2020,1,17,32.758,16,273.9,273.06,273.9,1018,94,0.89,66,100,5,,
2020,1,17,88.06,17,274.16,273.3,274.16,1019,94,0.89,64,100,5,,
